location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3273,"BARCELONA (CIUTADELLA)","no2",12,"µg/m³","2024-03-01T16:00:00+00:00","2024-03-01T17:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",15,"µg/m³","2024-03-01T17:00:00+00:00","2024-03-01T18:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",20,"µg/m³","2024-03-01T18:00:00+00:00","2024-03-01T19:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",24,"µg/m³","2024-03-01T19:00:00+00:00","2024-03-01T20:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",33,"µg/m³","2024-03-01T20:00:00+00:00","2024-03-01T21:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",48,"µg/m³","2024-03-01T21:00:00+00:00","2024-03-01T22:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",30,"µg/m³","2024-03-01T22:00:00+00:00","2024-03-01T23:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",28,"µg/m³","2024-03-01T23:00:00+00:00","2024-03-02T00:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",30,"µg/m³","2024-03-02T00:00:00+00:00","2024-03-02T01:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",33,"µg/m³","2024-03-02T01:00:00+00:00","2024-03-02T02:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",24,"µg/m³","2024-03-02T02:00:00+00:00","2024-03-02T03:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",19,"µg/m³","2024-03-02T03:00:00+00:00","2024-03-02T04:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",25,"µg/m³","2024-03-02T04:00:00+00:00","2024-03-02T05:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",24,"µg/m³","2024-03-02T05:00:00+00:00","2024-03-02T06:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",38,"µg/m³","2024-03-02T06:00:00+00:00","2024-03-02T07:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",43,"µg/m³","2024-03-02T07:00:00+00:00","2024-03-02T08:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",31,"µg/m³","2024-03-02T08:00:00+00:00","2024-03-02T09:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",32,"µg/m³","2024-03-02T09:00:00+00:00","2024-03-02T10:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",22,"µg/m³","2024-03-02T10:00:00+00:00","2024-03-02T11:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",44,"µg/m³","2024-03-02T11:00:00+00:00","2024-03-02T12:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",38,"µg/m³","2024-03-02T12:00:00+00:00","2024-03-02T13:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",26,"µg/m³","2024-03-02T13:00:00+00:00","2024-03-02T14:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",19,"µg/m³","2024-03-02T14:00:00+00:00","2024-03-02T15:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",14,"µg/m³","2024-03-02T15:00:00+00:00","2024-03-02T16:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",12,"µg/m³","2024-03-02T16:00:00+00:00","2024-03-02T17:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",16,"µg/m³","2024-03-02T17:00:00+00:00","2024-03-02T18:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",17,"µg/m³","2024-03-02T18:00:00+00:00","2024-03-02T19:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",19,"µg/m³","2024-03-02T19:00:00+00:00","2024-03-02T20:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",17,"µg/m³","2024-03-02T20:00:00+00:00","2024-03-02T21:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",16,"µg/m³","2024-03-02T21:00:00+00:00","2024-03-02T22:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",12,"µg/m³","2024-03-02T22:00:00+00:00","2024-03-02T23:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",17,"µg/m³","2024-03-02T23:00:00+00:00","2024-03-03T00:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",45,"µg/m³","2024-03-03T00:00:00+00:00","2024-03-03T01:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",14,"µg/m³","2024-03-03T01:00:00+00:00","2024-03-03T02:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",25,"µg/m³","2024-03-03T02:00:00+00:00","2024-03-03T03:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",4,"µg/m³","2024-03-03T03:00:00+00:00","2024-03-03T04:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",6,"µg/m³","2024-03-03T04:00:00+00:00","2024-03-03T05:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",3,"µg/m³","2024-03-03T05:00:00+00:00","2024-03-03T06:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",8,"µg/m³","2024-03-03T06:00:00+00:00","2024-03-03T07:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",5,"µg/m³","2024-03-03T07:00:00+00:00","2024-03-03T08:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",5,"µg/m³","2024-03-03T08:00:00+00:00","2024-03-03T09:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",8,"µg/m³","2024-03-03T09:00:00+00:00","2024-03-03T10:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",32,"µg/m³","2024-03-03T10:00:00+00:00","2024-03-03T11:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",23,"µg/m³","2024-03-03T11:00:00+00:00","2024-03-03T12:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",7,"µg/m³","2024-03-03T12:00:00+00:00","2024-03-03T13:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",6,"µg/m³","2024-03-03T13:00:00+00:00","2024-03-03T14:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",6,"µg/m³","2024-03-03T14:00:00+00:00","2024-03-03T15:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",5,"µg/m³","2024-03-03T15:00:00+00:00","2024-03-03T16:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",5,"µg/m³","2024-03-03T16:00:00+00:00","2024-03-03T17:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",6,"µg/m³","2024-03-03T17:00:00+00:00","2024-03-03T18:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",9,"µg/m³","2024-03-03T18:00:00+00:00","2024-03-03T19:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",8,"µg/m³","2024-03-03T19:00:00+00:00","2024-03-03T20:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",9,"µg/m³","2024-03-03T20:00:00+00:00","2024-03-03T21:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",9,"µg/m³","2024-03-03T21:00:00+00:00","2024-03-03T22:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",9,"µg/m³","2024-03-03T22:00:00+00:00","2024-03-03T23:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",7,"µg/m³","2024-03-03T23:00:00+00:00","2024-03-04T00:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",4,"µg/m³","2024-03-04T00:00:00+00:00","2024-03-04T01:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",3,"µg/m³","2024-03-04T01:00:00+00:00","2024-03-04T02:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",3,"µg/m³","2024-03-04T02:00:00+00:00","2024-03-04T03:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",3,"µg/m³","2024-03-04T03:00:00+00:00","2024-03-04T04:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",17,"µg/m³","2024-03-04T04:00:00+00:00","2024-03-04T05:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",13,"µg/m³","2024-03-04T05:00:00+00:00","2024-03-04T06:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",21,"µg/m³","2024-03-04T06:00:00+00:00","2024-03-04T07:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",43,"µg/m³","2024-03-04T07:00:00+00:00","2024-03-04T08:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",69,"µg/m³","2024-03-04T08:00:00+00:00","2024-03-04T09:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",49,"µg/m³","2024-03-04T09:00:00+00:00","2024-03-04T10:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",25,"µg/m³","2024-03-04T10:00:00+00:00","2024-03-04T11:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",20,"µg/m³","2024-03-04T11:00:00+00:00","2024-03-04T12:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",13,"µg/m³","2024-03-04T12:00:00+00:00","2024-03-04T13:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",34,"µg/m³","2024-03-04T13:00:00+00:00","2024-03-04T14:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",44,"µg/m³","2024-03-04T14:00:00+00:00","2024-03-04T15:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",40,"µg/m³","2024-03-04T15:00:00+00:00","2024-03-04T16:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",23,"µg/m³","2024-03-04T16:00:00+00:00","2024-03-04T17:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",21,"µg/m³","2024-03-04T17:00:00+00:00","2024-03-04T18:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",51,"µg/m³","2024-03-04T18:00:00+00:00","2024-03-04T19:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",36,"µg/m³","2024-03-04T19:00:00+00:00","2024-03-04T20:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",36,"µg/m³","2024-03-04T20:00:00+00:00","2024-03-04T21:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",36,"µg/m³","2024-03-04T21:00:00+00:00","2024-03-04T22:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",34,"µg/m³","2024-03-04T22:00:00+00:00","2024-03-04T23:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",52,"µg/m³","2024-03-04T23:00:00+00:00","2024-03-05T00:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",59,"µg/m³","2024-03-05T00:00:00+00:00","2024-03-05T01:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",60,"µg/m³","2024-03-05T01:00:00+00:00","2024-03-05T02:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",58,"µg/m³","2024-03-05T02:00:00+00:00","2024-03-05T03:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",53,"µg/m³","2024-03-05T03:00:00+00:00","2024-03-05T04:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",54,"µg/m³","2024-03-05T04:00:00+00:00","2024-03-05T05:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",54,"µg/m³","2024-03-05T05:00:00+00:00","2024-03-05T06:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",46,"µg/m³","2024-03-05T06:00:00+00:00","2024-03-05T07:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",64,"µg/m³","2024-03-05T07:00:00+00:00","2024-03-05T08:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",69,"µg/m³","2024-03-05T08:00:00+00:00","2024-03-05T09:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",24,"µg/m³","2024-03-05T09:00:00+00:00","2024-03-05T10:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",17,"µg/m³","2024-03-05T10:00:00+00:00","2024-03-05T11:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",13,"µg/m³","2024-03-05T11:00:00+00:00","2024-03-05T12:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",15,"µg/m³","2024-03-05T12:00:00+00:00","2024-03-05T13:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",18,"µg/m³","2024-03-05T13:00:00+00:00","2024-03-05T14:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",16,"µg/m³","2024-03-05T14:00:00+00:00","2024-03-05T15:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",30,"µg/m³","2024-03-05T15:00:00+00:00","2024-03-05T16:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",33,"µg/m³","2024-03-05T16:00:00+00:00","2024-03-05T17:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",15,"µg/m³","2024-03-05T17:00:00+00:00","2024-03-05T18:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",15,"µg/m³","2024-03-05T18:00:00+00:00","2024-03-05T19:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",22,"µg/m³","2024-03-05T19:00:00+00:00","2024-03-05T20:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",26,"µg/m³","2024-03-05T20:00:00+00:00","2024-03-05T21:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",15,"µg/m³","2024-03-05T21:00:00+00:00","2024-03-05T22:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",21,"µg/m³","2024-03-05T22:00:00+00:00","2024-03-05T23:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",30,"µg/m³","2024-03-05T23:00:00+00:00","2024-03-06T00:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",42,"µg/m³","2024-03-06T00:00:00+00:00","2024-03-06T01:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",35,"µg/m³","2024-03-06T01:00:00+00:00","2024-03-06T02:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
3273,"BARCELONA (CIUTADELLA)","no2",23,"µg/m³","2024-03-06T02:00:00+00:00","2024-03-06T03:00:00+01:00","Europe/Madrid",41.38641393367885,2.187416735063915,,,,"Unknown Governmental Organization","EEA"
