location_name,datetimeUtc,pm25,O3,unit,AQI_O3,AQI_PM25,AQI,Co,No2,AQI_NO2,AQI_CO
Beijing,2024-05-08 01:00:00+00:00,88.0,74.60122699386503,µg/m³,32.0,168.0,168.0,,,,
Beijing,2024-05-08 02:00:00+00:00,77.0,92.26993865030676,µg/m³,40.0,162.0,162.0,,,,
Beijing,2024-05-08 03:00:00+00:00,73.0,121.71779141104297,µg/m³,57.0,160.0,160.0,,,,
Beijing,2024-05-08 04:00:00+00:00,64.0,155.09202453987731,µg/m³,106.0,155.0,155.0,,,,
Beijing,2024-05-08 05:00:00+00:00,41.0,182.5766871165644,µg/m³,,115.0,115.0,,,,
Beijing,2024-05-08 06:00:00+00:00,33.0,196.319018404908,µg/m³,166.0,95.0,166.0,,,,
Beijing,2024-05-08 07:00:00+00:00,38.0,215.9509202453988,µg/m³,189.0,107.0,189.0,,,,
Beijing,2024-05-08 08:00:00+00:00,35.0,215.9509202453988,µg/m³,189.0,99.0,189.0,,,,
Beijing,2024-05-08 09:00:00+00:00,41.0,215.9509202453988,µg/m³,189.0,115.0,189.0,,,,
Beijing,2024-05-08 10:00:00+00:00,41.0,215.9509202453988,µg/m³,189.0,115.0,189.0,,,,
Beijing,2024-05-08 11:00:00+00:00,46.0,215.9509202453988,µg/m³,189.0,127.0,189.0,,,,
Beijing,2024-05-08 12:00:00+00:00,48.0,194.3558282208589,µg/m³,163.0,132.0,163.0,,,,
Beijing,2024-05-08 13:00:00+00:00,46.0,176.68711656441718,µg/m³,141.0,127.0,141.0,,,,
Beijing,2024-05-08 14:00:00+00:00,42.0,164.9079754601227,µg/m³,122.0,117.0,122.0,,,,
Beijing,2024-05-08 15:00:00+00:00,37.0,151.16564417177912,µg/m³,,105.0,105.0,,,,
Beijing,2024-05-08 16:00:00+00:00,40.0,137.4233128834356,µg/m³,81.0,112.0,112.0,,,,
Beijing,2024-05-08 17:00:00+00:00,36.0,129.57055214723923,µg/m³,69.0,102.0,102.0,,,,
Beijing,2024-05-08 18:00:00+00:00,49.0,117.7914110429448,µg/m³,51.0,134.0,134.0,,,,
Beijing,2024-05-08 19:00:00+00:00,42.0,102.08588957055215,µg/m³,44.0,117.0,117.0,,,,
Beijing,2024-05-08 20:00:00+00:00,43.0,84.41717791411043,µg/m³,37.0,119.0,119.0,,,,
Beijing,2024-05-08 21:00:00+00:00,47.0,74.60122699386503,µg/m³,32.0,129.0,129.0,,,,
Beijing,2024-05-08 22:00:00+00:00,48.0,5.889570552147241,µg/m³,3.0,132.0,132.0,,,,
Beijing,2024-05-08 23:00:00+00:00,50.0,7.852760736196319,µg/m³,3.0,137.0,137.0,,,,
Beijing,2024-05-09 00:00:00+00:00,48.0,54.96932515337424,µg/m³,24.0,132.0,132.0,,,,
Beijing,2024-05-09 01:00:00+00:00,45.0,78.52760736196319,µg/m³,34.0,124.0,124.0,,,,
Beijing,2024-05-09 02:00:00+00:00,51.0,123.68098159509202,µg/m³,60.0,139.0,139.0,,,,
Beijing,2024-05-09 03:00:00+00:00,46.0,157.05521472392638,µg/m³,109.0,127.0,127.0,,,,
Beijing,2024-05-09 04:00:00+00:00,51.0,178.65030674846625,µg/m³,145.0,139.0,145.0,,,,
Beijing,2024-05-09 05:00:00+00:00,48.0,196.319018404908,µg/m³,166.0,132.0,166.0,,,,
Beijing,2024-05-09 06:00:00+00:00,55.0,215.9509202453988,µg/m³,189.0,149.0,189.0,,,,
Beijing,2024-05-09 07:00:00+00:00,53.0,235.5828220858896,µg/m³,205.0,144.0,205.0,,,,
Beijing,2024-05-09 08:00:00+00:00,45.0,235.5828220858896,µg/m³,205.0,124.0,205.0,,,,
Beijing,2024-05-09 09:00:00+00:00,50.0,255.2147239263804,µg/m³,215.0,137.0,215.0,,,,
Beijing,2024-05-09 10:00:00+00:00,45.0,235.5828220858896,µg/m³,205.0,124.0,205.0,,,,
Beijing,2024-05-09 11:00:00+00:00,48.0,235.5828220858896,µg/m³,205.0,132.0,205.0,,,,
Beijing,2024-05-09 12:00:00+00:00,52.0,196.319018404908,µg/m³,166.0,142.0,166.0,,,,
Beijing,2024-05-09 13:00:00+00:00,48.0,162.94478527607362,µg/m³,119.0,132.0,132.0,,,,
Beijing,2024-05-09 14:00:00+00:00,41.0,143.31288343558282,µg/m³,90.0,115.0,115.0,,,,
Beijing,2024-05-09 15:00:00+00:00,41.0,131.53374233128835,µg/m³,72.0,115.0,115.0,,,,
Beijing,2024-05-09 16:00:00+00:00,40.0,119.75460122699388,µg/m³,54.0,112.0,112.0,,,,
Beijing,2024-05-09 17:00:00+00:00,45.0,106.0122699386503,µg/m³,46.0,124.0,124.0,,,,
Beijing,2024-05-09 18:00:00+00:00,43.0,100.12269938650309,µg/m³,43.0,119.0,119.0,,,,
Beijing,2024-05-09 19:00:00+00:00,37.0,106.0122699386503,µg/m³,46.0,105.0,105.0,,,,
Beijing,2024-05-09 20:00:00+00:00,34.0,100.12269938650309,µg/m³,43.0,97.0,97.0,,,,
Beijing,2024-05-09 21:00:00+00:00,29.0,86.38036809815951,µg/m³,37.0,87.0,87.0,,,,
Beijing,2024-05-09 22:00:00+00:00,34.0,74.60122699386503,µg/m³,32.0,97.0,97.0,,,,
Beijing,2024-05-09 23:00:00+00:00,30.0,80.49079754601227,µg/m³,35.0,89.0,89.0,,,,
Beijing,2024-05-10 00:00:00+00:00,31.0,84.41717791411043,µg/m³,37.0,91.0,91.0,,,,
Beijing,2024-05-10 01:00:00+00:00,37.0,94.23312883435584,µg/m³,41.0,105.0,105.0,,,,
Beijing,2024-05-10 02:00:00+00:00,38.0,111.90184049079755,µg/m³,48.0,107.0,107.0,,,,
Beijing,2024-05-10 03:00:00+00:00,45.0,141.34969325153372,µg/m³,87.0,124.0,124.0,,,,
Beijing,2024-05-10 04:00:00+00:00,47.0,166.87116564417178,µg/m³,125.0,129.0,129.0,,,,
Beijing,2024-05-10 05:00:00+00:00,50.0,192.39263803680987,µg/m³,161.0,137.0,161.0,,,,
Beijing,2024-05-10 06:00:00+00:00,50.0,196.319018404908,µg/m³,166.0,137.0,166.0,,,,
Beijing,2024-05-10 07:00:00+00:00,60.0,159.01840490797545,µg/m³,113.0,153.0,153.0,,,,
Beijing,2024-05-10 08:00:00+00:00,64.0,111.90184049079755,µg/m³,48.0,155.0,155.0,,,,
Beijing,2024-05-10 09:00:00+00:00,69.0,88.34355828220859,µg/m³,38.0,158.0,158.0,,,,
Beijing,2024-05-10 10:00:00+00:00,65.0,76.56441717791411,µg/m³,33.0,156.0,156.0,,,,
Beijing,2024-05-10 11:00:00+00:00,73.0,74.60122699386503,µg/m³,32.0,160.0,160.0,,,,
Beijing,2024-05-10 12:00:00+00:00,70.0,78.52760736196319,µg/m³,34.0,158.0,158.0,,,,
Beijing,2024-05-10 13:00:00+00:00,41.0,76.56441717791411,µg/m³,33.0,115.0,115.0,,,,
Beijing,2024-05-10 14:00:00+00:00,230.0,78.52760736196319,µg/m³,34.0,280.0,280.0,,,,
Beijing,2024-05-10 15:00:00+00:00,360.0,82.45398773006136,µg/m³,36.0,407.0,407.0,,,,
Beijing,2024-05-10 16:00:00+00:00,280.0,78.52760736196319,µg/m³,34.0,330.0,330.0,,,,
Beijing,2024-05-10 17:00:00+00:00,210.0,68.7116564417178,µg/m³,30.0,260.0,260.0,,,,
Beijing,2024-05-10 18:00:00+00:00,92.0,68.7116564417178,µg/m³,30.0,170.0,170.0,,,,
Beijing,2024-05-10 19:00:00+00:00,75.0,66.74846625766872,µg/m³,29.0,161.0,161.0,,,,
Beijing,2024-05-10 20:00:00+00:00,65.0,70.67484662576686,µg/m³,31.0,156.0,156.0,,,,
Beijing,2024-05-10 21:00:00+00:00,58.0,80.49079754601227,µg/m³,35.0,152.0,152.0,,,,
Beijing,2024-05-10 22:00:00+00:00,59.0,82.45398773006136,µg/m³,36.0,153.0,153.0,,,,
Beijing,2024-05-10 23:00:00+00:00,48.0,86.38036809815951,µg/m³,37.0,132.0,132.0,,,,
Beijing,2024-05-11 00:00:00+00:00,35.0,88.34355828220859,µg/m³,38.0,99.0,99.0,,,,
Beijing,2024-05-11 01:00:00+00:00,28.0,90.30674846625767,µg/m³,39.0,84.0,84.0,,,,
Beijing,2024-05-11 02:00:00+00:00,28.0,92.26993865030676,µg/m³,40.0,84.0,84.0,,,,
Beijing,2024-05-11 03:00:00+00:00,22.0,96.19631901840494,µg/m³,42.0,72.0,72.0,,,,
Beijing,2024-05-11 04:00:00+00:00,18.0,100.12269938650309,µg/m³,43.0,63.0,63.0,,,,
Beijing,2024-05-11 05:00:00+00:00,16.0,104.04907975460122,µg/m³,45.0,59.0,59.0,,,,
Beijing,2024-05-11 06:00:00+00:00,21.0,107.9754601226994,µg/m³,47.0,70.0,70.0,,,,
Beijing,2024-05-11 07:00:00+00:00,20.0,109.93865030674849,µg/m³,48.0,68.0,68.0,,,,
Beijing,2024-05-11 08:00:00+00:00,13.0,109.93865030674849,µg/m³,48.0,53.0,53.0,,,,
Beijing,2024-05-11 09:00:00+00:00,15.0,109.93865030674849,µg/m³,48.0,57.0,57.0,,,,
Beijing,2024-05-11 10:00:00+00:00,12.0,107.9754601226994,µg/m³,47.0,50.0,50.0,,,,
Beijing,2024-05-11 11:00:00+00:00,15.0,102.08588957055215,µg/m³,44.0,57.0,57.0,,,,
Beijing,2024-05-11 12:00:00+00:00,18.0,100.12269938650309,µg/m³,43.0,63.0,63.0,,,,
Beijing,2024-05-11 13:00:00+00:00,20.0,90.30674846625767,µg/m³,39.0,68.0,68.0,,,,
Beijing,2024-05-11 14:00:00+00:00,27.0,80.49079754601227,µg/m³,35.0,82.0,82.0,,,,
Beijing,2024-05-11 15:00:00+00:00,26.0,78.52760736196319,µg/m³,34.0,80.0,80.0,,,,
Beijing,2024-05-11 16:00:00+00:00,26.0,70.67484662576686,µg/m³,31.0,80.0,80.0,,,,
Beijing,2024-05-11 17:00:00+00:00,26.0,66.74846625766872,µg/m³,29.0,80.0,80.0,,,,
Beijing,2024-05-11 18:00:00+00:00,27.0,47.116564417177926,µg/m³,20.0,82.0,82.0,,,,
Beijing,2024-05-11 19:00:00+00:00,30.0,25.52147239263804,µg/m³,11.0,89.0,89.0,,,,
Beijing,2024-05-11 20:00:00+00:00,26.0,25.52147239263804,µg/m³,11.0,80.0,80.0,,,,
Beijing,2024-05-11 21:00:00+00:00,25.0,3.92638036809816,µg/m³,2.0,78.0,78.0,,,,
Beijing,2024-05-11 22:00:00+00:00,23.0,29.4478527607362,µg/m³,13.0,74.0,74.0,,,,
Beijing,2024-05-11 23:00:00+00:00,24.0,58.8957055214724,µg/m³,25.0,76.0,76.0,,,,
Beijing,2024-05-12 00:00:00+00:00,22.0,64.78527607361963,µg/m³,28.0,72.0,72.0,,,,
Beijing,2024-05-12 01:00:00+00:00,21.0,76.56441717791411,µg/m³,33.0,70.0,70.0,,,,
Beijing,2024-05-12 02:00:00+00:00,19.0,90.30674846625767,µg/m³,39.0,66.0,66.0,,,,
Beijing,2024-05-12 03:00:00+00:00,16.0,96.19631901840494,µg/m³,42.0,59.0,59.0,,,,
Beijing,2024-05-12 04:00:00+00:00,11.0,104.04907975460122,µg/m³,45.0,46.0,46.0,,,,
Beijing,2024-05-12 05:00:00+00:00,15.0,111.90184049079755,µg/m³,48.0,57.0,57.0,,,,
Beijing,2024-05-12 06:00:00+00:00,10.0,117.7914110429448,µg/m³,51.0,42.0,51.0,,,,
Beijing,2024-05-12 07:00:00+00:00,17.0,121.71779141104297,µg/m³,57.0,61.0,61.0,,,,
Beijing,2024-05-12 08:00:00+00:00,11.0,127.6073619631902,µg/m³,66.0,46.0,66.0,,,,
Beijing,2024-05-12 09:00:00+00:00,11.0,129.57055214723923,µg/m³,69.0,46.0,69.0,,,,
Beijing,2024-05-12 10:00:00+00:00,9.0,125.6441717791411,µg/m³,63.0,38.0,63.0,,,,
Beijing,2024-05-12 11:00:00+00:00,17.0,137.4233128834356,µg/m³,81.0,61.0,81.0,,,,
Beijing,2024-05-12 12:00:00+00:00,27.0,135.46012269938652,µg/m³,78.0,82.0,82.0,,,,
Beijing,2024-05-12 13:00:00+00:00,24.0,123.68098159509202,µg/m³,60.0,76.0,76.0,,,,
Beijing,2024-05-12 14:00:00+00:00,22.0,111.90184049079755,µg/m³,48.0,72.0,72.0,,,,
Beijing,2024-05-12 15:00:00+00:00,24.0,104.04907975460122,µg/m³,45.0,76.0,76.0,,,,
Beijing,2024-05-12 16:00:00+00:00,28.0,92.26993865030676,µg/m³,40.0,84.0,84.0,,,,
Beijing,2024-05-12 17:00:00+00:00,24.0,86.38036809815951,µg/m³,37.0,76.0,76.0,,,,
Beijing,2024-05-12 18:00:00+00:00,27.0,68.7116564417178,µg/m³,30.0,82.0,82.0,,,,
Beijing,2024-05-12 19:00:00+00:00,27.0,33.37423312883436,µg/m³,14.0,82.0,82.0,,,,
Beijing,2024-05-12 20:00:00+00:00,34.0,0.0,µg/m³,0.0,97.0,97.0,,,,
Beijing,2024-05-12 21:00:00+00:00,30.0,0.0,µg/m³,0.0,89.0,89.0,,,,
Beijing,2024-05-12 22:00:00+00:00,33.0,0.0,µg/m³,0.0,95.0,95.0,,,,
Beijing,2024-05-12 23:00:00+00:00,26.0,5.889570552147241,µg/m³,3.0,80.0,80.0,,,,
Beijing,2024-05-13 00:00:00+00:00,26.0,39.2638036809816,µg/m³,17.0,80.0,80.0,,,,
Beijing,2024-05-13 01:00:00+00:00,20.0,66.74846625766872,µg/m³,29.0,68.0,68.0,,,,
Beijing,2024-05-13 02:00:00+00:00,21.0,74.60122699386503,µg/m³,32.0,70.0,70.0,,,,
Beijing,2024-05-13 03:00:00+00:00,18.0,92.26993865030676,µg/m³,40.0,63.0,63.0,,,,
Beijing,2024-05-13 04:00:00+00:00,25.0,107.9754601226994,µg/m³,47.0,78.0,78.0,,,,
Beijing,2024-05-13 05:00:00+00:00,22.0,141.34969325153372,µg/m³,87.0,72.0,87.0,,,,
Beijing,2024-05-13 06:00:00+00:00,16.0,149.20245398773005,µg/m³,99.0,59.0,99.0,,,,
Beijing,2024-05-13 07:00:00+00:00,19.0,176.68711656441718,µg/m³,141.0,66.0,141.0,,,,
Beijing,2024-05-13 08:00:00+00:00,25.0,194.3558282208589,µg/m³,163.0,78.0,163.0,,,,
Beijing,2024-05-13 09:00:00+00:00,22.0,190.4294478527608,µg/m³,159.0,72.0,159.0,,,,
Beijing,2024-05-13 10:00:00+00:00,23.0,196.319018404908,µg/m³,166.0,74.0,166.0,,,,
Beijing,2024-05-13 11:00:00+00:00,31.0,196.319018404908,µg/m³,166.0,91.0,166.0,,,,
Beijing,2024-05-13 12:00:00+00:00,45.0,215.9509202453988,µg/m³,189.0,124.0,189.0,,,,
Beijing,2024-05-13 13:00:00+00:00,44.0,188.4662576687117,µg/m³,156.0,122.0,156.0,,,,
Beijing,2024-05-13 14:00:00+00:00,42.0,170.79754601226995,µg/m³,132.0,117.0,132.0,,,,
Beijing,2024-05-13 15:00:00+00:00,49.0,159.01840490797545,µg/m³,113.0,134.0,134.0,,,,
Beijing,2024-05-13 16:00:00+00:00,53.0,149.20245398773005,µg/m³,99.0,144.0,144.0,,,,
Beijing,2024-05-13 17:00:00+00:00,55.0,139.38650306748465,µg/m³,84.0,149.0,149.0,,,,
Beijing,2024-05-13 18:00:00+00:00,50.0,127.6073619631902,µg/m³,66.0,137.0,137.0,,,,
Beijing,2024-05-13 19:00:00+00:00,56.0,117.7914110429448,µg/m³,51.0,151.0,151.0,,,,
Beijing,2024-05-13 20:00:00+00:00,59.0,107.9754601226994,µg/m³,47.0,153.0,153.0,,,,
Beijing,2024-05-13 21:00:00+00:00,53.0,90.30674846625767,µg/m³,39.0,144.0,144.0,,,,
Beijing,2024-05-13 22:00:00+00:00,59.0,45.15337423312884,µg/m³,20.0,153.0,153.0,,,,
Beijing,2024-05-13 23:00:00+00:00,55.0,39.2638036809816,µg/m³,17.0,149.0,149.0,,,,
Beijing,2024-05-14 00:00:00+00:00,60.0,80.49079754601227,µg/m³,35.0,153.0,153.0,,,,
Beijing,2024-05-14 01:00:00+00:00,52.0,127.6073619631902,µg/m³,66.0,142.0,142.0,,,,
Beijing,2024-05-14 02:00:00+00:00,44.0,145.2760736196319,µg/m³,93.0,122.0,122.0,,,,
Beijing,2024-05-14 03:00:00+00:00,28.0,139.38650306748465,µg/m³,84.0,84.0,84.0,,,,
Beijing,2024-05-14 04:00:00+00:00,22.0,117.7914110429448,µg/m³,51.0,72.0,72.0,,,,
Beijing,2024-05-14 05:00:00+00:00,13.0,115.8282208588957,µg/m³,,53.0,53.0,,,,
Beijing,2024-05-14 06:00:00+00:00,14.0,115.8282208588957,µg/m³,,55.0,55.0,,,,
Beijing,2024-05-14 07:00:00+00:00,12.0,113.86503067484664,µg/m³,49.0,50.0,50.0,,,,
Beijing,2024-05-14 08:00:00+00:00,17.0,109.93865030674849,µg/m³,48.0,61.0,61.0,,,,
Beijing,2024-05-14 09:00:00+00:00,15.0,102.08588957055215,µg/m³,44.0,57.0,57.0,,,,
Beijing,2024-05-14 10:00:00+00:00,13.0,107.9754601226994,µg/m³,47.0,53.0,53.0,,,,
Beijing,2024-05-14 11:00:00+00:00,18.0,100.12269938650309,µg/m³,43.0,63.0,63.0,,,,
Beijing,2024-05-14 12:00:00+00:00,15.0,92.26993865030676,µg/m³,40.0,57.0,57.0,,,,
Beijing,2024-05-14 13:00:00+00:00,17.0,88.34355828220859,µg/m³,38.0,61.0,61.0,,,,
Beijing,2024-05-14 14:00:00+00:00,13.0,80.49079754601227,µg/m³,35.0,53.0,53.0,,,,
Beijing,2024-05-14 15:00:00+00:00,17.0,78.52760736196319,µg/m³,34.0,61.0,61.0,,,,
Beijing,2024-05-14 16:00:00+00:00,15.0,74.60122699386503,µg/m³,32.0,57.0,57.0,,,,
Beijing,2024-05-14 17:00:00+00:00,11.0,80.49079754601227,µg/m³,35.0,46.0,46.0,,,,
Beijing,2024-05-14 18:00:00+00:00,16.0,86.38036809815951,µg/m³,37.0,59.0,59.0,,,,
Beijing,2024-05-14 19:00:00+00:00,10.0,88.34355828220859,µg/m³,38.0,42.0,42.0,,,,
Beijing,2024-05-14 20:00:00+00:00,12.0,84.41717791411043,µg/m³,37.0,50.0,50.0,,,,
Beijing,2024-05-14 21:00:00+00:00,11.0,72.63803680981594,µg/m³,31.0,46.0,46.0,,,,
Beijing,2024-05-14 22:00:00+00:00,13.0,70.67484662576686,µg/m³,31.0,53.0,53.0,,,,
Beijing,2024-05-14 23:00:00+00:00,10.0,86.38036809815951,µg/m³,37.0,42.0,42.0,,,,
Beijing,2024-05-15 00:00:00+00:00,16.0,88.34355828220859,µg/m³,38.0,59.0,59.0,,,,
Beijing,2024-05-15 01:00:00+00:00,14.0,92.26993865030676,µg/m³,40.0,55.0,55.0,,,,
Beijing,2024-05-15 02:00:00+00:00,11.0,98.159509202454,µg/m³,42.0,46.0,46.0,,,,
Beijing,2024-05-15 03:00:00+00:00,8.0,102.08588957055215,µg/m³,44.0,33.0,44.0,,,,
Beijing,2024-05-15 04:00:00+00:00,15.0,106.0122699386503,µg/m³,46.0,57.0,57.0,,,,
Beijing,2024-05-15 05:00:00+00:00,10.0,111.90184049079755,µg/m³,48.0,42.0,48.0,,,,
Beijing,2024-05-15 06:00:00+00:00,13.0,123.68098159509202,µg/m³,60.0,53.0,60.0,,,,
Beijing,2024-05-15 07:00:00+00:00,18.0,129.57055214723923,µg/m³,69.0,63.0,69.0,,,,
Beijing,2024-05-15 08:00:00+00:00,13.0,135.46012269938652,µg/m³,78.0,53.0,78.0,,,,
Beijing,2024-05-15 09:00:00+00:00,18.0,135.46012269938652,µg/m³,78.0,63.0,78.0,,,,
Beijing,2024-05-15 10:00:00+00:00,16.0,127.6073619631902,µg/m³,66.0,59.0,66.0,,,,
Beijing,2024-05-15 11:00:00+00:00,15.0,127.6073619631902,µg/m³,66.0,57.0,66.0,,,,
Beijing,2024-05-15 12:00:00+00:00,20.0,127.6073619631902,µg/m³,66.0,68.0,68.0,,,,
Beijing,2024-05-15 13:00:00+00:00,21.0,121.71779141104297,µg/m³,57.0,70.0,70.0,,,,
Beijing,2024-05-15 14:00:00+00:00,26.0,111.90184049079755,µg/m³,48.0,80.0,80.0,,,,
Beijing,2024-05-15 15:00:00+00:00,17.0,106.0122699386503,µg/m³,46.0,61.0,61.0,,,,
Beijing,2024-05-15 16:00:00+00:00,22.0,98.159509202454,µg/m³,42.0,72.0,72.0,,,,
Beijing,2024-05-15 17:00:00+00:00,20.0,90.30674846625767,µg/m³,39.0,68.0,68.0,,,,
Beijing,2024-05-15 18:00:00+00:00,25.0,80.49079754601227,µg/m³,35.0,78.0,78.0,,,,
Beijing,2024-05-15 19:00:00+00:00,27.0,66.74846625766872,µg/m³,29.0,82.0,82.0,,,,
Beijing,2024-05-15 20:00:00+00:00,27.0,23.558282208588963,µg/m³,10.0,82.0,82.0,,,,
Beijing,2024-05-15 21:00:00+00:00,27.0,1.96319018404908,µg/m³,1.0,82.0,82.0,,,,
Beijing,2024-05-15 22:00:00+00:00,26.0,15.705521472392638,µg/m³,7.0,80.0,80.0,,,,
Beijing,2024-05-15 23:00:00+00:00,25.0,33.37423312883436,µg/m³,14.0,78.0,78.0,,,,
Beijing,2024-05-16 00:00:00+00:00,25.0,51.04294478527608,µg/m³,22.0,78.0,78.0,,,,
Beijing,2024-05-16 01:00:00+00:00,28.0,62.82208588957055,µg/m³,27.0,84.0,84.0,,,,
Beijing,2024-05-16 02:00:00+00:00,31.0,74.60122699386503,µg/m³,32.0,91.0,91.0,,,,
Beijing,2024-05-16 03:00:00+00:00,30.0,86.38036809815951,µg/m³,37.0,89.0,89.0,,,,
Beijing,2024-05-16 04:00:00+00:00,37.0,102.08588957055215,µg/m³,44.0,105.0,105.0,,,,
Beijing,2024-05-16 05:00:00+00:00,37.0,117.7914110429448,µg/m³,51.0,105.0,105.0,,,,
Beijing,2024-05-16 06:00:00+00:00,40.0,125.6441717791411,µg/m³,63.0,112.0,112.0,,,,
Beijing,2024-05-16 07:00:00+00:00,35.0,182.5766871165644,µg/m³,,99.0,99.0,,,,
Beijing,2024-05-16 08:00:00+00:00,33.0,184.5398773006135,µg/m³,152.0,95.0,152.0,,,,
Beijing,2024-05-16 09:00:00+00:00,33.0,188.4662576687117,µg/m³,156.0,95.0,156.0,,,,
Beijing,2024-05-16 10:00:00+00:00,37.0,194.3558282208589,µg/m³,163.0,105.0,163.0,,,,
Beijing,2024-05-16 11:00:00+00:00,45.0,196.319018404908,µg/m³,166.0,124.0,166.0,,,,
Beijing,2024-05-16 12:00:00+00:00,51.0,196.319018404908,µg/m³,166.0,139.0,166.0,,,,
Beijing,2024-05-16 13:00:00+00:00,46.0,172.76073619631902,µg/m³,135.0,127.0,135.0,,,,
Beijing,2024-05-16 14:00:00+00:00,46.0,145.2760736196319,µg/m³,93.0,127.0,127.0,,,,
Beijing,2024-05-16 15:00:00+00:00,41.0,111.90184049079755,µg/m³,48.0,115.0,115.0,,,,
Beijing,2024-05-16 16:00:00+00:00,42.0,84.41717791411043,µg/m³,37.0,117.0,117.0,,,,
Beijing,2024-05-16 17:00:00+00:00,50.0,37.30061349693251,µg/m³,16.0,137.0,137.0,,,,
Beijing,2024-05-16 18:00:00+00:00,51.0,1.96319018404908,µg/m³,1.0,139.0,139.0,,,,
Beijing,2024-05-16 19:00:00+00:00,56.0,23.558282208588963,µg/m³,10.0,151.0,151.0,,,,
Beijing,2024-05-16 20:00:00+00:00,54.0,11.779141104294482,µg/m³,5.0,147.0,147.0,,,,
Beijing,2024-05-16 21:00:00+00:00,54.0,0.0,µg/m³,0.0,147.0,147.0,,,,
Beijing,2024-05-16 22:00:00+00:00,52.0,13.74233128834356,µg/m³,6.0,142.0,142.0,,,,
Beijing,2024-05-16 23:00:00+00:00,52.0,58.8957055214724,µg/m³,25.0,142.0,142.0,,,,
Beijing,2024-05-17 00:00:00+00:00,48.0,111.90184049079755,µg/m³,48.0,132.0,132.0,,,,
Beijing,2024-05-17 01:00:00+00:00,46.0,129.57055214723923,µg/m³,69.0,127.0,127.0,,,,
Beijing,2024-05-17 02:00:00+00:00,47.0,151.16564417177912,µg/m³,,129.0,129.0,,,,
Beijing,2024-05-17 03:00:00+00:00,43.0,184.5398773006135,µg/m³,152.0,119.0,152.0,,,,
Beijing,2024-05-17 04:00:00+00:00,44.0,215.9509202453988,µg/m³,189.0,122.0,189.0,,,,
Beijing,2024-05-17 05:00:00+00:00,45.0,255.2147239263804,µg/m³,215.0,124.0,215.0,,,,
Beijing,2024-05-17 06:00:00+00:00,41.0,255.2147239263804,µg/m³,215.0,115.0,215.0,,,,
Beijing,2024-05-17 07:00:00+00:00,45.0,255.2147239263804,µg/m³,215.0,124.0,215.0,,,,
Beijing,2024-05-17 08:00:00+00:00,46.0,255.2147239263804,µg/m³,215.0,127.0,215.0,,,,
Beijing,2024-05-17 09:00:00+00:00,39.0,255.2147239263804,µg/m³,215.0,110.0,215.0,,,,
Beijing,2024-05-17 10:00:00+00:00,41.0,255.2147239263804,µg/m³,215.0,115.0,215.0,,,,
Beijing,2024-05-17 11:00:00+00:00,47.0,255.2147239263804,µg/m³,215.0,129.0,215.0,,,,
Beijing,2024-05-17 12:00:00+00:00,49.0,274.8466257668712,µg/m³,225.0,134.0,225.0,,,,
Beijing,2024-05-17 13:00:00+00:00,48.0,235.5828220858896,µg/m³,205.0,132.0,205.0,,,,
Beijing,2024-05-17 14:00:00+00:00,41.0,182.5766871165644,µg/m³,,115.0,115.0,,,,
Beijing,2024-05-17 15:00:00+00:00,36.0,155.09202453987731,µg/m³,106.0,102.0,106.0,,,,
Beijing,2024-05-17 16:00:00+00:00,39.0,141.34969325153372,µg/m³,87.0,110.0,110.0,,,,
Beijing,2024-05-17 17:00:00+00:00,40.0,137.4233128834356,µg/m³,81.0,112.0,112.0,,,,
Beijing,2024-05-17 18:00:00+00:00,44.0,107.9754601226994,µg/m³,47.0,122.0,122.0,,,,
Beijing,2024-05-17 19:00:00+00:00,50.0,147.23926380368096,µg/m³,96.0,137.0,137.0,,,,
Beijing,2024-05-17 20:00:00+00:00,67.0,119.75460122699388,µg/m³,54.0,157.0,157.0,,,,
Beijing,2024-05-17 21:00:00+00:00,75.0,113.86503067484664,µg/m³,49.0,161.0,161.0,,,,
Beijing,2024-05-17 22:00:00+00:00,76.0,104.04907975460122,µg/m³,45.0,162.0,162.0,,,,
Beijing,2024-05-17 23:00:00+00:00,71.0,111.90184049079755,µg/m³,48.0,159.0,159.0,,,,
Beijing,2024-05-18 00:00:00+00:00,120.0,125.6441717791411,µg/m³,63.0,184.0,184.0,,,,
Beijing,2024-05-18 01:00:00+00:00,64.0,151.16564417177912,µg/m³,,155.0,155.0,,,,
Beijing,2024-05-18 02:00:00+00:00,69.0,178.65030674846625,µg/m³,145.0,158.0,158.0,,,,
Beijing,2024-05-18 03:00:00+00:00,64.0,215.9509202453988,µg/m³,189.0,155.0,189.0,,,,
Beijing,2024-05-18 04:00:00+00:00,59.0,255.2147239263804,µg/m³,215.0,153.0,215.0,,,,
Beijing,2024-05-18 05:00:00+00:00,52.0,274.8466257668712,µg/m³,225.0,142.0,225.0,,,,
Beijing,2024-05-18 06:00:00+00:00,71.0,274.8466257668712,µg/m³,225.0,159.0,225.0,,,,
Beijing,2024-05-18 07:00:00+00:00,52.0,274.8466257668712,µg/m³,225.0,142.0,225.0,,,,
Beijing,2024-05-18 08:00:00+00:00,56.0,274.8466257668712,µg/m³,225.0,151.0,225.0,,,,
Beijing,2024-05-18 09:00:00+00:00,71.0,294.4785276073619,µg/m³,234.0,159.0,234.0,,,,
