,location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
32,7570,Toronto Downtown,no2,0.01,ppm,2024-04-02T14:00:00+00:00,2024-04-02T10:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
33,7570,Toronto Downtown,no2,0.011,ppm,2024-04-02T15:00:00+00:00,2024-04-02T11:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
34,7570,Toronto Downtown,no2,0.01,ppm,2024-04-02T16:00:00+00:00,2024-04-02T12:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
35,7570,Toronto Downtown,no2,0.009,ppm,2024-04-02T17:00:00+00:00,2024-04-02T13:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
36,7570,Toronto Downtown,no2,0.008,ppm,2024-04-02T18:00:00+00:00,2024-04-02T14:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
37,7570,Toronto Downtown,no2,0.009,ppm,2024-04-02T19:00:00+00:00,2024-04-02T15:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
38,7570,Toronto Downtown,no2,0.01,ppm,2024-04-02T20:00:00+00:00,2024-04-02T16:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
39,7570,Toronto Downtown,no2,0.013,ppm,2024-04-02T21:00:00+00:00,2024-04-02T17:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
40,7570,Toronto Downtown,no2,0.018,ppm,2024-04-02T22:00:00+00:00,2024-04-02T18:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
41,7570,Toronto Downtown,no2,0.012,ppm,2024-04-02T23:00:00+00:00,2024-04-02T19:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
42,7570,Toronto Downtown,no2,0.009,ppm,2024-04-03T00:00:00+00:00,2024-04-02T20:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
43,7570,Toronto Downtown,no2,0.008,ppm,2024-04-03T01:00:00+00:00,2024-04-02T21:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
44,7570,Toronto Downtown,no2,0.006,ppm,2024-04-03T02:00:00+00:00,2024-04-02T22:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
45,7570,Toronto Downtown,no2,0.006,ppm,2024-04-03T03:00:00+00:00,2024-04-02T23:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
46,7570,Toronto Downtown,no2,0.005,ppm,2024-04-03T04:00:00+00:00,2024-04-03T00:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
47,7570,Toronto Downtown,no2,0.004,ppm,2024-04-03T05:00:00+00:00,2024-04-03T01:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
48,7570,Toronto Downtown,no2,0.003,ppm,2024-04-03T08:00:00+00:00,2024-04-03T04:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
